stop_id,stop_name,stop_lat,stop_lon,stop_desc
13760954848,Avenida Pantaleón Dalence y Avenida Carlos Blanco Galindo,-17.391853,-66.21940950000001,23(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80-84)
13760954847,Avenida Pantaleón Dalence y Avenida Carlos Blanco Galindo,-17.391733300000002,-66.2193982,23(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80-84)
5273124373,Calle Oscar Alfaro,-17.387256400000002,-66.2142891,1(0)
5273124362,Innominada,-17.385747300000002,-66.212568,1(0)
794270133,Innominada,-17.3854936,-66.20898860000001,1(0)
2357131276,Prolongación d'Orbigny,-17.3843508,-66.20893330000001,2(0-82)
560437409,Avenida Tadeo Haenke y Calle Cardenal Richard James Cushing,-17.383194500000002,-66.2067507,3(0-104-123)
560437426,Avenida Tadeo Haenke y Calle Benito Maria de Moxo,-17.3827307,-66.20513290000001,2(0-85)
560437451,Avenida Tadeo Haenke,-17.381085300000002,-66.2017426,2(0-85)
7996545533,Avenida Tadeo Haenke y Calle Andrés S. Muñoz,-17.381278000000002,-66.2000246,4(0-104-12-85)
560084608,Avenida Tadeo Haenke y Avenida Juan Pablo II,-17.381406600000002,-66.1988934,4(0-12-85-9)
7996508742,Avenida Tadeo Haenke,-17.381642900000003,-66.1970222,3(0-12-85)
12980349470,Avenida Tadeo Haenke,-17.3817071,-66.196363,3(0-12-85)
3523802595,Avenida Tadeo Haenke,-17.381955100000003,-66.19438840000001,3(0-123-85)
9019031991,Avenida Tadeo Haenke,-17.381990300000002,-66.19431440000001,3(0-123-85)
698491972,Avenida Tadeo Haenke y Puente Tadeo Haenke y Luis Zegarra,-17.382102300000003,-66.19322740000001,4(0-123-48-85)
3268355950,Calle Óscar Dorado Vásquez,-17.3761802,-66.1924006,3(0-12-48)
809705407,Avenida José Manuel Villavicencio y Calle Canichana,-17.3759379,-66.1925076,4(0-127-48-76)
809705197,Calle Canichana y Calle 23 de Enero,-17.373875700000003,-66.1913803,2(0-76)
10672725626,Calle 23 de Enero,-17.3752822,-66.1883256,2(0-73)
809705416,Calle 23 de Enero,-17.3753168,-66.1881537,2(0-73)
698492251,Calle 23 de Enero y Avenida Thunupa,-17.3754454,-66.1875011,6(0-116-12-56-71-73)
809705550,Avenida Thunupa y Calle Arawaqui,-17.374906000000003,-66.18737420000001,5(0-116-56-71-73)
10672282909,Avenida Thunupa,-17.3739028,-66.18714700000001,3(0-56-71)
10672282970,Avenida Thunupa,-17.373199600000003,-66.18731000000001,3(0-56-71)
2938510369,Avenida Thunupa,-17.3731043,-66.18736120000001,3(0-56-71)
809705205,Avenida Thunupa y Calle Movima,-17.3728838,-66.1874811,4(0-56-71-73)
2938510364,Avenida Thunupa,-17.371602900000003,-66.1882027,4(0-56-71-73)
721099133,Avenida América,-17.3710136,-66.1870037,4(0-124-25-52)
2518322651,Avenida América,-17.3712006,-66.18439190000001,5(0-124-25-26-52)
9918289474,Rotonda América y Juan de la Rosa,-17.3713622,-66.18385690000001,6(0-124-25-26-52-87)
8562130458,Rotonda América y Juan de la Rosa,-17.371357200000002,-66.18354760000001,4(0-25-52-87)
4104356371,Avenida América,-17.371435,-66.180272,4(0-25-52-87)
11836778716,Avenida América,-17.371650600000002,-66.17671100000001,5(0-25-39-52-87)
599541152,Avenida América y Avenida Melchor Pérez de Olguín,-17.3717118,-66.1757008,12(0-1-121-25-37-39-52-55-70-75-87-94)
3673525778,Avenida América,-17.371715400000003,-66.1756263,7(0-1-25-39-52-87-94)
689437272,Avenida América,-17.3718003,-66.17426660000001,7(0-1-25-39-52-87-94)
2468433175,Rotonda América y Los Ceibos,-17.3719931,-66.1721023,9(0-1-25-35-39-52-71-87-94)
2468433177,Rotonda América y Los Ceibos,-17.3720043,-66.1720537,9(0-1-25-35-39-52-71-87-94)
2468433178,Rotonda América y Los Ceibos,-17.372007500000002,-66.1720037,9(0-1-25-35-39-52-71-87-94)
3669330251,Avenida América,-17.3719645,-66.1718031,10(0-1-25-35-39-52-58-71-87-94)
689437356,Avenida América,-17.372137000000002,-66.16910060000001,10(0-1-25-35-39-52-58-71-87-94)
2851924367,Avenida América,-17.3721724,-66.168587,10(0-1-25-35-39-52-58-71-87-94)
12478975036,Rotonda América y Ricardo Jaimes Freyre,-17.3722013,-66.16849970000001,10(0-1-25-35-39-52-58-71-87-94)
9875534161,Rotonda América y Ricardo Jaimes Freyre,-17.372222400000002,-66.16848250000001,10(0-1-25-35-39-52-58-71-87-94)
2851924373,Rotonda América y Ricardo Jaimes Freyre,-17.3722582,-66.1683785,9(0-1-25-39-52-58-71-87-94)
2851924371,Rotonda América y Ricardo Jaimes Freyre y Avenida Jaime Mendoza,-17.3722533,-66.16835420000001,10(0-1-25-35-39-52-58-71-87-94)
12478975038,Rotonda América y Ricardo Jaimes Freyre,-17.3722451,-66.16833340000001,10(0-1-25-35-39-52-58-71-87-94)
9875534158,Rotonda América y Ricardo Jaimes Freyre,-17.372214500000002,-66.16829410000001,10(0-1-25-35-39-52-58-71-87-94)
599541189,Avenida América,-17.3722381,-66.1676312,9(0-1-25-39-52-58-71-87-94)
689437391,Avenida América y Calle Adela Zamudio,-17.372479700000003,-66.163746,11(0-1-103-25-39-52-58-71-87-90-94)
2287827736,Avenida América,-17.3725451,-66.16278480000001,10(0-1-103-25-39-52-58-71-87-94)
599541188,Avenida América y Avenida Libertador Simón Bolívar,-17.372548400000003,-66.16269750000001,30(0-1-10-100-101-103-130-21-25-29-32-36-39-42-43-46-49-5-51-52-58-59-60-62-68-71-87-90-94-99)
599541187,Avenida América y Avenida Libertador Simón Bolívar,-17.372555000000002,-66.1625774,25(0-1-10-100-101-103-130-21-23-32-39-42-43-46-49-5-51-58-59-60-68-71-90-94-99)
602989999,Avenida América y Avenida Gualberto Villarroel,-17.3727807,-66.1590778,9(0-1-103-120-39-58-71-91-94)
2126672764,Avenida América y Plaza Charles de Gaulle,-17.3729298,-66.1571481,13(0-1-103-120-27-33-39-58-65-71-89-91-94)
2126673080,Plaza Charles de Gaulle,-17.3731282,-66.15699930000001,13(0-1-103-120-27-33-39-58-65-71-89-91-94)
12813146199,Plaza Charles de Gaulle,-17.3731547,-66.1569358,13(0-1-103-120-27-33-39-58-65-71-89-91-94)
2126673159,Plaza Charles de Gaulle,-17.3731431,-66.1567491,12(0-1-120-27-33-39-58-65-71-89-91-94)
2126672711,Avenida América,-17.372946300000002,-66.1564845,9(0-1-27-33-39-58-65-71-94)
676069629,Avenida América y Calle Pantaleón Dalence,-17.373069500000003,-66.15472550000001,10(0-1-27-33-39-58-65-67-71-94)
11949496232,Avenida América,-17.373125700000003,-66.1536062,9(0-1-33-39-58-65-67-71-94)
12883830697,Avenida América,-17.3732875,-66.15119320000001,9(0-1-33-39-58-65-67-71-94)
8981422630,Avenida América,-17.3733086,-66.1509108,9(0-1-33-39-58-65-67-71-94)
2126673703,Rotonda América y Melchor Urquidi,-17.373433700000003,-66.14969880000001,10(0-1-118-33-39-58-65-67-71-94)
676069648,Avenida América y Calle Antonio Quijarro,-17.373620300000002,-66.1459978,10(0-1-118-33-39-58-65-67-71-94)
2126674108,Avenida América y Calle Antonio Quijarro,-17.3736295,-66.14586240000001,10(0-1-33-39-58-65-67-69-71-94)
1785473511,Plaza Tarija,-17.373929200000003,-66.1432451,26(0-1-104-107-33-34-37-38-39-4-53-56-57-58-64-65-67-69-71-78-79-81-92-94-97-98)
1785473340,Plaza Tarija,-17.374054800000003,-66.14310780000001,26(0-1-104-107-33-34-37-38-39-4-53-56-57-58-64-65-67-69-71-78-79-81-92-94-97-98)
1785473238,Plaza Tarija y Avenida General Galindo León,-17.3740869,-66.1430179,26(0-1-104-107-33-34-37-38-39-4-53-56-57-58-64-65-67-69-71-78-79-81-92-94-97-98)
1785473496,Plaza Tarija y Avenida General Galindo León,-17.374057200000003,-66.1427764,30(0-1-104-107-33-34-37-38-39-4-47-50-53-54-56-57-58-64-65-66-67-69-71-78-79-81-92-94-97-98)
8509264306,Plaza Tarija,-17.3739877,-66.14268050000001,30(0-1-104-107-33-34-37-38-39-4-47-50-53-54-56-57-58-64-65-66-67-69-71-78-79-81-92-94-97-98)
10830782195,Plaza Tarija,-17.373879000000002,-66.1426047,30(0-1-104-107-33-34-37-38-39-4-47-50-53-54-56-57-58-64-65-66-67-69-71-78-79-81-92-94-97-98)
1785473267,Plaza Tarija,-17.3736961,-66.1425906,17(0-1-107-34-4-47-54-56-57-58-69-71-78-79-81-94-98)
8509264301,Plaza Tarija,-17.3735557,-66.14265400000001,27(0-1-104-107-33-34-37-39-4-47-53-54-56-57-58-64-65-67-69-71-78-79-81-92-94-97-98)
10830782197,Plaza Tarija,-17.373532200000003,-66.1426742,27(0-1-104-107-33-34-37-39-4-47-53-54-56-57-58-64-65-67-69-71-78-79-81-92-94-97-98)
1785473632,Plaza Tarija y Avenida General Galindo León,-17.3735067,-66.1427001,27(0-1-104-107-33-34-37-39-4-47-53-54-56-57-58-64-65-67-69-71-78-79-81-92-94-97-98)
1785473234,Plaza Tarija,-17.373446100000002,-66.14279780000001,16(0-1-104-33-39-53-54-58-64-65-67-69-71-92-94-97)
8616654975,Plaza Tarija,-17.373428,-66.1428532,16(0-1-104-33-39-53-54-58-64-65-67-69-71-92-94-97)
2389107122,Plaza Tarija,-17.373419300000002,-66.14290650000001,16(0-1-104-33-39-53-54-58-64-65-67-69-71-92-94-97)
8509264311,Plaza Tarija,-17.3734253,-66.1430141,16(0-1-104-33-39-53-54-58-64-65-67-69-71-92-94-97)
1785473441,Plaza Tarija y Avenida General Galindo León,-17.3734399,-66.143066,27(0-1-104-107-33-34-37-38-39-4-53-54-56-57-58-64-65-67-69-71-78-79-81-92-94-97-98)
319771126,Avenida Albina Patiño y Avenida 6 de Agosto y Avenida Suarez Miranda,-17.394282,-66.2806245,21(1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
6728813998,Avenida Albina Patiño,-17.3942675,-66.2804969,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
11353309042,Avenida Albina Patiño,-17.3942066,-66.2798815,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
8221419846,Avenida Albina Patiño,-17.3941692,-66.2795033,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
617198439,Avenida Albina Patiño,-17.3940994,-66.27879770000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
7527591106,Avenida Albina Patiño,-17.3940485,-66.27829600000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
3192787640,Avenida Albina Patiño,-17.394039000000003,-66.2782169,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
7527591083,Avenida Albina Patiño,-17.394033200000003,-66.27816890000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
11073473498,Avenida Albina Patiño y Calle Antofagasta,-17.3940395,-66.27814450000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
7527591084,Avenida Albina Patiño,-17.394044500000003,-66.27811790000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
6179669353,Avenida Albina Patiño,-17.394044400000002,-66.27806840000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
7527591077,Avenida Albina Patiño,-17.3940285,-66.2780201,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
7527591100,Avenida Albina Patiño,-17.394015300000003,-66.2778794,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
617344406,Avenida Albina Patiño y Avenida General Camacho,-17.393965100000003,-66.27738090000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
8221419836,Avenida Albina Patiño,-17.393924000000002,-66.27698430000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
8221419838,Avenida Albina Patiño,-17.3939144,-66.2768911,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
781813590,Avenida Albina Patiño,-17.3938363,-66.27613620000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
783870512,Avenida Albina Patiño,-17.3937285,-66.27496330000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
781813472,Avenida Albina Patiño,-17.3936929,-66.27453870000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
8221419798,Avenida Albina Patiño,-17.393684200000003,-66.27442020000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
12487415613,Avenida Albina Patiño,-17.393565300000002,-66.27325280000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
12706842543,Avenida Albina Patiño,-17.393549,-66.2729886,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
2140912563,"Avenida Albina Patiño y Rotonda Albina Patiño, Juan Rosendi y Ferrocarril",-17.393511500000002,-66.27289060000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
6917120246,"Rotonda Albina Patiño, Juan Rosendi y Ferrocarril y Avenida Ferrocarril",-17.393533100000003,-66.27285210000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
9354944921,"Rotonda Albina Patiño, Juan Rosendi y Ferrocarril",-17.3935435,-66.2728074,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
319771802,"Rotonda Albina Patiño, Juan Rosendi y Ferrocarril",-17.393545000000003,-66.2727806,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
2140912543,"Rotonda Albina Patiño, Juan Rosendi y Ferrocarril y Avenida Ferrocarril",-17.3935427,-66.2727581,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
8048387332,"Rotonda Albina Patiño, Juan Rosendi y Ferrocarril",-17.393536,-66.2727267,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
9354944920,"Rotonda Albina Patiño, Juan Rosendi y Ferrocarril",-17.3935241,-66.2726973,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
617200550,"Rotonda Albina Patiño, Juan Rosendi y Ferrocarril y Avenida Carlos Blanco Galindo",-17.3934995,-66.27266130000001,23(0-1-107-109-11-110-111-113-119-126-13-132-137-139-17-2-3-6-72-78-79-8-80)
8048387321,Avenida Carlos Blanco Galindo,-17.3934548,-66.27249690000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
319772517,Avenida Carlos Blanco Galindo,-17.3934131,-66.27235230000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
12706842535,Avenida Carlos Blanco Galindo,-17.393386500000002,-66.27222420000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
319771957,Avenida Carlos Blanco Galindo,-17.393375000000002,-66.272136,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
783869220,Avenida Carlos Blanco Galindo,-17.393261600000002,-66.27118340000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
617337192,Avenida Carlos Blanco Galindo y Avenida Germán Busch,-17.3931644,-66.27011320000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
617337190,Avenida Carlos Blanco Galindo y Avenida Germán Busch,-17.393150900000002,-66.2699556,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
13744093450,Avenida Carlos Blanco Galindo,-17.393083,-66.2692456,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
785869304,Avenida Carlos Blanco Galindo,-17.392994,-66.2683157,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
5870202365,Avenida Carlos Blanco Galindo,-17.3929793,-66.26816210000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
5870202366,Avenida Carlos Blanco Galindo,-17.392970400000003,-66.26808580000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
6917120217,Avenida Carlos Blanco Galindo,-17.3929681,-66.2680632,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
785868542,Avenida Carlos Blanco Galindo,-17.3927856,-66.26630990000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
785868821,Avenida Carlos Blanco Galindo,-17.3926561,-66.26498190000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
2544242053,Avenida Carlos Blanco Galindo,-17.3923631,-66.2620232,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
5236806811,Avenida Carlos Blanco Galindo,-17.3922706,-66.26103330000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
8316478288,Avenida Carlos Blanco Galindo,-17.392209700000002,-66.26040300000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
8316478291,Avenida Carlos Blanco Galindo,-17.3921801,-66.2600955,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
9262757164,Avenida Carlos Blanco Galindo,-17.392146200000003,-66.2597451,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
8316478298,Avenida Carlos Blanco Galindo,-17.392140100000002,-66.2596815,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
319772617,Avenida Carlos Blanco Galindo,-17.392134600000002,-66.25964130000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
12091174511,Avenida Carlos Blanco Galindo,-17.3921205,-66.25948260000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
8316478286,Avenida Carlos Blanco Galindo,-17.392065600000002,-66.2589272,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
786662202,Avenida Carlos Blanco Galindo,-17.391968400000003,-66.25794470000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
4571961294,Avenida Carlos Blanco Galindo,-17.391949800000003,-66.2577273,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
11084165261,Avenida Carlos Blanco Galindo,-17.3919305,-66.2575312,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
786662071,Avenida Carlos Blanco Galindo,-17.3917855,-66.2560565,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
786662079,Avenida Carlos Blanco Galindo,-17.3916521,-66.2548029,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
7149699478,Avenida Carlos Blanco Galindo,-17.3914884,-66.25319800000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
10012571191,Avenida Carlos Blanco Galindo,-17.3914702,-66.2530064,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
786662233,Avenida Carlos Blanco Galindo,-17.3914565,-66.2528628,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
786662020,Avenida Carlos Blanco Galindo,-17.391351800000002,-66.2517349,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
7933924070,Avenida Carlos Blanco Galindo y Avenida Blanco Galindo,-17.3913072,-66.25130530000001,22(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-78-79-8-80)
8630411911,Avenida Blanco Galindo y Avenida Elías Meneses,-17.3912641,-66.2507894,23(0-1-107-109-11-110-111-113-119-126-13-132-137-17-2-3-6-72-77-78-79-8-80)
786662086,Avenida Blanco Galindo,-17.3912553,-66.25064590000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
4571961312,Avenida Blanco Galindo,-17.391241100000002,-66.25044960000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
9008315768,Avenida Blanco Galindo,-17.391207700000002,-66.24994980000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
786662289,Avenida Blanco Galindo,-17.391148,-66.24902460000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
786662384,Avenida Blanco Galindo,-17.3911412,-66.24892960000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
4317735514,Avenida Blanco Galindo,-17.391103700000002,-66.2483832,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
7933924074,Avenida Blanco Galindo,-17.3910798,-66.2478983,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
9008315506,Avenida Blanco Galindo,-17.391058800000003,-66.2474718,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
9008315507,Avenida Blanco Galindo,-17.3910205,-66.24669460000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
10572209945,Avenida Blanco Galindo,-17.3910036,-66.2463515,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
8316478467,Avenida Blanco Galindo,-17.391000400000003,-66.2462864,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
319773261,Avenida Blanco Galindo,-17.390994300000003,-66.246144,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
9008315534,Avenida Blanco Galindo,-17.390992800000003,-66.24609570000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
9008315509,Avenida Blanco Galindo,-17.3909884,-66.2459542,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
8316478468,Avenida Blanco Galindo,-17.3909622,-66.2450017,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
319773262,Avenida Blanco Galindo,-17.390971200000003,-66.2449045,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
9008315710,Avenida Blanco Galindo,-17.3910024,-66.24474570000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
4586488215,Avenida Blanco Galindo,-17.391009200000003,-66.244702,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
10837513366,Avenida Blanco Galindo,-17.391030400000002,-66.24461070000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
2594886774,Avenida Blanco Galindo y Rotonda Colcapirhua,-17.391049600000002,-66.2444712,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
11296265958,Rotonda Colcapirhua,-17.3910486,-66.2443896,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
10837513370,Rotonda Colcapirhua,-17.391043800000002,-66.2440073,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
4586488216,Rotonda Colcapirhua y Avenida Carlos Blanco Galindo,-17.391043200000002,-66.2439758,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
10837513371,Avenida Carlos Blanco Galindo,-17.3910349,-66.2439215,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
10572209994,Avenida Carlos Blanco Galindo,-17.390998600000003,-66.24373270000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
319773839,Avenida Carlos Blanco Galindo,-17.3909884,-66.24367640000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
8630411836,Avenida Carlos Blanco Galindo,-17.3909664,-66.24355220000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
319773840,Avenida Carlos Blanco Galindo,-17.390956900000003,-66.24346390000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
793568529,Avenida Carlos Blanco Galindo,-17.3909552,-66.2427821,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
793568511,Avenida Carlos Blanco Galindo,-17.3909528,-66.24211430000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
6918618955,Avenida Carlos Blanco Galindo,-17.3909664,-66.24113820000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
793568540,Avenida Carlos Blanco Galindo,-17.390969400000003,-66.2409403,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
793568550,Avenida Carlos Blanco Galindo,-17.390992100000002,-66.2398934,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
7933924038,Avenida Carlos Blanco Galindo,-17.391020700000002,-66.2393461,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
698491866,Avenida Carlos Blanco Galindo,-17.391038400000003,-66.2391427,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
9008269186,Avenida Carlos Blanco Galindo,-17.391061500000003,-66.23896260000001,22(0-1-107-109-11-110-111-113-119-126-13-137-17-2-3-6-72-77-78-79-8-80)
698491852,Avenida Carlos Blanco Galindo y Rotonda Reducto,-17.3910735,-66.2388277,24(0-1-106-107-109-11-110-111-113-119-126-127-13-137-17-2-3-6-72-77-78-79-8-80)
698491857,Rotonda Reducto y Avenida Reducto,-17.3910956,-66.23878500000001,24(0-1-106-107-109-11-110-111-113-119-126-127-13-137-17-2-3-6-72-77-78-79-8-80)
9355127785,Rotonda Reducto,-17.391099500000003,-66.23875550000001,24(0-1-106-107-109-11-110-111-113-119-126-127-13-137-17-2-3-6-72-77-78-79-8-80)
9355127784,Rotonda Reducto,-17.3910999,-66.23872490000001,24(0-1-106-107-109-11-110-111-113-119-126-127-13-137-17-2-3-6-72-77-78-79-8-80)
698491894,Rotonda Reducto y Avenida Carlos Blanco Galindo,-17.391094600000002,-66.2386949,24(0-1-106-107-109-11-110-111-113-119-126-127-13-137-17-2-3-6-72-77-78-79-8-80)
